anime_id,title,genres,media,episodes,rating,members,start_date,season,source
33872,Fujinkoron-senpai,Comedy,ona,1,5.17,291.0,2016/5/23,spring_2016,original
33874,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,"Comedy,Police",special,1,6.39,486.0,2005/1/2,winter_2005,manga
33875,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,"Comedy,Police",special,1,,398.0,2005/3/27,winter_2005,manga
33876,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D,"Comedy,Police",special,1,,396.0,2005/10/23,fall_2005,manga
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,"Comedy,Police",special,1,,445.0,2006/4/2,spring_2006,manga
33878,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om","Comedy,Police",special,1,,402.0,2006/9/24,summer_2006,manga
33879,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,"Comedy,Police",special,2,,400.0,2007/8/5,summer_2007,manga
33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,"Comedy,Police",special,2,,411.0,2007/9/30,summer_2007,manga
33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,"Comedy,Police",special,2,,414.0,2008/4/6,spring_2008,manga
33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h,"Comedy,Police",special,2,,453.0,2008/10/26,fall_2008,manga
33883,Chao You Bing,"Comedy,Parody,Fantasy",ona,4,5.52,2083.0,2014/4/25,spring_2014,web_manga
33884,Tokyu Plaza Ginza Open,Slice of Life,special,1,,242.0,2016/3/27,winter_2016,original
33885,Hane (2016),Music,music,1,5.86,328.0,2015/12/25,fall_2015,music
33886,Jikkyou Chuukei,"Dementia,Music",music,1,5.39,405.0,2014/2/4,winter_2014,music
33887,Time for Christmas,Music,music,1,,192.0,2011/12/14,fall_2011,music
33888,Omoi Au Christmas 2011,Fantasy,special,3,,180.0,2011/11/15,fall_2011,original
33889,Saredo Tsumibito wa Ryuu to Odoru,"Action,Drama,Fantasy,Sci-Fi",tv,12,5.81,47363.0,2018/4/6,spring_2018,light_novel
33897,Utsukushii Chikyuu wo Yogosanai de,Drama,ova,1,,137.0,1995/3/24,winter_1995,picture_book
33898,Torikaekko Please,Music,music,1,4.38,1616.0,1998/2/10,winter_1998,music
33899,IDOLiSH7,Music,tv,17,7.74,42156.0,2018/1/7,winter_2018,game
33902,Suntory Minami Alps no Tennensui,"Drama,School",special,3,5.98,12053.0,2016/8/9,summer_2016,original
33903,All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga,Slice of Life,ona,12,5.74,1924.0,2016/6/21,spring_2016,original
33904,Suntory Tennensui CMs,Slice of Life,special,0,5.23,990.0,2014/3/28,winter_2014,original
33905,Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto,Music,ona,1,5.91,2125.0,2016/5/31,spring_2016,original
33906,Shangri-La (Music),Music,music,1,,225.0,2011/10/5,fall_2011,music
33907,Magical Music Train,Music,music,1,4.84,282.0,2009/8/6,summer_2009,music
33908,Yasoukyoku,Music,music,1,5.66,234.0,2011/1/4,winter_2011,music
33909,Marine Dreamin',Music,music,1,5.34,540.0,2015/4/24,spring_2015,game
33910,Marine Bloomin',Music,music,1,5.41,546.0,2016/3/24,winter_2016,game
33911,Gakuen Handsome: Legend of Sexy,"Comedy,Music",music,2,5.43,1134.0,2016/2/4,winter_2016,game
33912,Gakuen Handsome: Haitoku no Lesson,"Comedy,Music",music,2,5.21,959.0,2016/5/10,spring_2016,game
33913,Peeban,Comedy,ova,6,,131.0,2010/4/22,spring_2010,original
33914,Nineko Gel・・ｽｩe,"Music,Dementia,Horror,Fantasy",ona,1,5.43,351.0,2016/10/25,fall_2016,original
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Comedy,ona,1,,329.0,2016/7/20,summer_2016,other
33916,Wanwanwan Coin,Comedy,ona,15,,147.0,2015/11/30,fall_2015,original
33922,"Taka no Tsume-dan, Toyama",Comedy,ona,0,,248.0,2016/4/6,spring_2016,original
33925,Hua Jiang Hu Zhi Bu Liang Ren 2nd Season,"Adventure,Historical,Drama,Romance,Martial Arts",ona,40,,615.0,2016/7/21,summer_2016,original
33926,Quanzhi Gaoshou,"Action,Game",ona,12,7.96,290782.0,2017/4/7,spring_2017,novel
33927,Yans! Gans! Meat or Die Episode 0,"Adventure,Comedy",special,1,,165.0,2008/11/29,fall_2008,original
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,"Action,Comedy,School,Shounen,Super Power",ova,1,7.31,130606.0,2017/4/4,spring_2017,manga
33933,Yasamura Yasashi no Yasashii Sekai,Comedy,tv,33,,994.0,2016/9/2,fall_2016,original
33934,Trigger-chan,Action,ona,1,6.25,10609.0,2016/8/22,summer_2016,original
33936,JA Kumamoto Keizairen,Music,ona,2,5.85,320.0,2016/5/16,spring_2016,original
33937,"Kirai, Demo, Suki","Music,Sci-Fi",ona,1,5.24,439.0,2016/4/5,spring_2016,original
33939,Kyoto Gakuen Daigaku,Slice of Life,special,3,,204.0,2014/7/18,summer_2014,original
33940,Best Care Group,"Slice of Life,Drama",ona,3,,188.0,2012/9/12,summer_2012,original
33941,Towel Story,Slice of Life,ona,4,5.85,306.0,2011/8/24,summer_2011,original
33945,Taka no Tsume x Megane Super,Samurai,ona,2,,185.0,2016/6/30,spring_2016,original
33946,Mikan Seijin Arawaru,Comedy,tv,58,,305.0,2016/8/26,summer_2016,other
33947,Dragon Ball Z: The Real 4-D,"Action,Fantasy,Shounen,Super Power",special,1,6.11,5797.0,2016/7/1,summer_2016,manga
33948,Hinako Note,"Comedy,Slice of Life",tv,12,6.76,83050.0,2017/4/7,spring_2017,4_koma_manga
33949,Oshiete! Galko-chan: Natsuyasumitte Hontou Desu ka?,"Slice of Life,Comedy",ova,1,7.11,24431.0,2017/1/23,winter_2017,digital_manga
33950,Black Clover: Jump Festa 2016 Special,"Action,Comedy,Magic,Fantasy,Shounen",ova,1,6.76,30581.0,2016/11/27,fall_2016,manga
33957,Danball Senki Wars: All Star Battle,"Action,Kids,Mecha,School",special,1,6.34,656.0,2014/2/27,winter_2014,original
33958,Robber's Company,Comedy,ona,6,,268.0,2016/6/30,spring_2016,
33960,Chou Do M na Hentai Mesu-tachi Otokoton Choukyou Itashimasu!,Hentai,ova,1,,1758.0,2016/11/11,fall_2016,
33962,Shoujo-tachi no Sadism The Animation,Hentai,ova,2,6.81,8640.0,2016/9/2,summer_2016,manga
33964,91 Days: Mijikai Rousoku,"Action,Historical,Drama",special,1,6.42,24550.0,2016/8/26,summer_2016,original
33966,Yume Oukoku to Nemureru 100-nin no Ouji-sama,"Adventure,Harem,Fantasy",tv,12,5.89,15022.0,2018/7/5,summer_2018,game
33969,Shuangsheng Lingtan,"Mystery,Psychological",ona,20,7.26,11720.0,2016/8/25,summer_2016,manga
33970,Girls & Panzer: Saishuushou Part 1,"Military,School",movie,1,7.96,32144.0,2017/12/9,fall_2017,original
33972,Cyphers,Action,ona,3,5.88,1545.0,2011/6/8,spring_2011,game
33975,3-Nen D-Gumi Glass no Kamen,"Comedy,Parody,School",tv,13,4.67,2010.0,2016/10/3,fall_2016,manga
33979,Kowaremono: Risa Plus The Animation,Hentai,ova,1,6.7,6666.0,2016/10/7,fall_2016,manga
33980,Mirai ni Mukete: Bousai wo Kangaeru,Drama,movie,1,,251.0,2016/9/7,summer_2016,original
33981,Pretty x Cation 2 The Animation,Hentai,ova,2,7.16,6515.0,2016/11/25,fall_2016,visual_novel
33982,Ishiyama-dera Digital Engi Emaki,Historical,special,1,,157.0,2016/9/9,summer_2016,other
33983,Onihei,"Historical,Seinen",tv,13,7.31,34600.0,2017/1/10,winter_2017,novel
33985,Bloodivores,"Action,Supernatural,Vampire",tv,12,5.5,85414.0,2016/10/1,fall_2016,web_manga
33986,Elite Banana Banao,"Slice of Life,Comedy,Parody",ona,9,,536.0,2015/12/24,fall_2015,other
33988,Demi-chan wa Kataritai,"Comedy,Vampire,Fantasy,School,Seinen",tv,12,7.6,330073.0,2017/1/8,winter_2017,manga
33993,300 En no Otsukiai Anime Edition,Hentai,ova,1,6.22,6938.0,2016/9/2,summer_2016,manga
33994,Servamp Specials,"Comedy,Josei",special,4,6.92,15138.0,2016/11/25,fall_2016,manga
33997,Yu隨倥・i隨倥・h! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,"Adventure,Game,Shounen",special,1,6.81,3473.0,2016/4/17,spring_2016,manga
33998,Sugar Bunnies: Taisetsu na Tomodachi e...,Kids,special,1,,207.0,2007/11/20,fall_2007,original
33999,Sugar Bunnies Chocolate! Specials,Kids,special,2,,206.0,2009/2/4,winter_2009,original
34000,Sugar Bunnies Fleur Specials,Kids,special,2,,191.0,2010/1/19,winter_2010,original
34003,Nameless,"Music,Romance",music,2,6.26,1819.0,2016/9/7,summer_2016,original
34005,Bakukyuu Renpatsu! Super B-Daman Specials,"Adventure,Game",special,2,,237.0,1999/3/29,winter_1999,manga
34006,Kakuchou Shoujo-kei Trinary,Sci-Fi,ona,34,6.02,22839.0,2017/4/12,spring_2017,original
34008,Days (TV) OVA,"Sports,School,Shounen",ova,2,6.88,7250.0,2017/3/17,winter_2017,manga
34009,To Be Hero,Comedy,tv,12,6.99,50919.0,2016/10/5,fall_2016,original
34012,Isekai Shokudou,"Slice of Life,Fantasy",tv,12,7.34,157048.0,2017/7/4,summer_2017,light_novel
34013,Hagane Orchestra,"Game,Adventure,Comedy,Parody",tv,12,5.55,4423.0,2016/10/10,fall_2016,game
34014,Hoshi no Oujisama Petit隨倥・rince Specials,Adventure,special,4,,199.0,2006/12/22,fall_2006,book
34015,Seikatsu Shidou!! Anime Edition,Hentai,ova,2,6.18,4734.0,2016/10/7,fall_2016,manga
34016,Hatsukoi Monster: Mou Chotto dake Tsuzukunja,"Comedy,Romance,School,Shoujo",ova,1,6.06,6746.0,2017/2/7,winter_2017,manga
34019,Tsugumomo,"Action,Comedy,Ecchi,School,Seinen,Supernatural",tv,12,7.06,141076.0,2017/4/2,spring_2017,manga
34021,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,"Action,Adventure,Drama,Seinen",movie,1,7.86,26605.0,2017/2/4,winter_2017,manga
34022,Whistle! (ONA),"Sports,School,Shounen",ona,0,,851.0,2016/12/17,fall_2016,manga
34028,Idol Jihen,Music,tv,12,5.67,12244.0,2017/1/8,winter_2017,original
34030,Bokura no Sex,Hentai,ova,2,6.47,5259.0,2016/11/25,fall_2016,manga
34032,King of Prism: Pride the Hero,"Music,Sports,Shoujo",movie,1,6.83,3632.0,2017/6/10,spring_2017,original
34034,Pokemon Sun & Moon,"Action,Game,Kids,Fantasy,School",tv,146,6.81,72144.0,2016/11/17,fall_2016,game
34036,Detective Conan: Episode One - The Great Detective Turned Small,"Adventure,Mystery,Comedy,Police,Shounen",special,1,8.26,23203.0,2016/12/9,fall_2016,manga
34038,Umihiko Yamahiko,"Fantasy,Historical",movie,1,,248.0,1968/8/1,summer_1968,other
34039,L'・・ｮｵl du cyclone,"Music,Dementia",music,1,5.95,540.0,2015/11/2,fall_2015,original
34048,Seoul-yeok,"Horror,Thriller",movie,1,5.79,5636.0,2016/8/18,summer_2016,
34050,Tonari no Onigiri-kun,Slice of Life,special,3,5.21,861.0,2016/8/30,summer_2016,original
34051,Akiba's Trip The Animation,"Action,Comedy,Supernatural,Ecchi",tv,13,6.54,117088.0,2017/1/4,winter_2017,game
34052,100% Pascal-sensei (TV),Comedy,tv,36,5.68,2275.0,2017/4/15,spring_2017,manga
34055,Berserk 2nd Season,"Action,Adventure,Demons,Drama,Fantasy,Horror,Magic,Military,Romance,Supernatural",tv,12,6.64,129514.0,2017/4/7,spring_2017,manga
34060,Dead World,Horror,ona,1,3.51,1644.0,2016/9/16,summer_2016,original
34076,Uchouten Kazoku 2,"Comedy,Demons,Drama,Fantasy,Slice of Life",tv,12,8.13,52615.0,2017/4/9,spring_2017,novel
34077,Cardfight!! Vanguard G: Next,"Action,Game,Shounen",tv,52,6.59,7474.0,2016/10/2,fall_2016,card_game
34083,Tansa Quest!,"Fantasy,School",ona,1,,259.0,2015/3/26,winter_2015,game
34085,Sakura Nagashi,"Action,Sci-Fi,Music,Drama,Mecha",music,1,7.03,5179.0,2016/9/18,summer_2016,original
34086,Tales of Zestiria the Cross 2nd Season,"Action,Adventure,Magic,Fantasy",tv,13,7.34,133220.0,2017/1/8,winter_2017,game
34088,Chiruran: Nibun no Ichi,"Action,Comedy,Historical",tv,12,5.66,6904.0,2017/1/10,winter_2017,manga
34091,Norasco Specials,"Comedy,Slice of Life",special,6,,137.0,2014/12/10,fall_2014,original
34092,Norasco (Movie),"Slice of Life,Comedy",movie,0,,161.0,2016/9/17,summer_2016,original
34096,Gintama.,"Action,Comedy,Historical,Parody,Samurai,Sci-Fi,Shounen",tv,12,8.98,214867.0,2017/1/9,winter_2017,manga
34100,Fate/kaleid liner Prisma隨倥・llya Movie: Sekka no Chikai,"Action,Fantasy,Magic",movie,1,7.97,68528.0,2017/8/26,summer_2017,manga
34102,Sakurada Reset,"Mystery,Super Power,Supernatural,School",tv,24,7.36,121712.0,2017/4/5,spring_2017,light_novel
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action,Mystery,Horror,Psychological",special,1,7.51,138791.0,2016/9/29,summer_2016,game
34104,Knight's & Magic,"Action,Fantasy,Mecha,School",tv,13,7.12,187836.0,2017/7/2,summer_2017,light_novel
34106,Kyoukai no Rinne (TV) 3rd Season,"Comedy,Supernatural,Romance,School,Shounen",tv,25,7.07,19171.0,2017/4/8,spring_2017,manga
34107,Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,Hentai,ova,1,6.93,5843.0,2016/11/4,fall_2016,manga
34112,Oroka,Drama,movie,1,,140.0,2010/8/30,summer_2010,original
34113,RE:Map,Drama,movie,1,,119.0,2008/8/29,summer_2008,original
34116,Inochi,"Drama,Music,Slice of Life",music,1,,147.0,2015/9/5,summer_2015,original
34117,Otousan wa Ai no Hito,"Drama,Slice of Life",ona,1,6.42,446.0,2016/7/26,summer_2016,original
34118,Pride,Slice of Life,ona,1,5.55,335.0,2015/10/29,fall_2015,original
34120,Kizuna (ONA),Drama,ona,1,5.76,369.0,2013/9/19,summer_2013,original
34121,Itsumo Kokoro ni Ho,"Music,Slice of Life",ona,1,5.58,357.0,13-Aug,summer_2013,original
34124,Uobbuchou,Comedy,ona,1,,172.0,2012/12/13,fall_2012,original
34125,High School Fleet OVA,"Action,Military,School",ova,2,7.21,16393.0,2017/3/31,winter_2017,original
34126,Rewrite 2nd Season,"Action,Military,Comedy,Supernatural,Romance,Fantasy",tv,11,7.24,93851.0,2017/1/14,winter_2017,visual_novel
34129,Xia Lan,"Action,Adventure,Historical,Supernatural,Drama,Magic,Martial Arts,Fantasy",tv,156,,450.0,2012/1/29,winter_2012,original
34134,One Punch Man 2nd Season,"Action,Sci-Fi,Comedy,Parody,Super Power,Supernatural",tv,12,7.41,1080586.0,2019/4/10,spring_2019,web_manga
34136,Orange: Mirai,"Sci-Fi,Drama,Romance,School,Shoujo",movie,1,7.44,96174.0,2016/11/18,fall_2016,manga
34140,Eyedrops,Space,ona,4,5.23,663.0,2016/9/26,summer_2016,original
34148,Nyanko Days,"Slice of Life,Comedy",tv,12,6.6,57141.0,2017/1/8,winter_2017,4_koma_manga
34151,Landreaall,"Action,Adventure,Romance,Martial Arts,Fantasy",ova,1,,1302.0,2017/2/25,winter_2017,manga
34152,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,"Action,Mystery,Horror,Psychological",ova,1,7.18,76096.0,2017/1/12,winter_2017,original
34153,Eyedrops Episode 0,Space,ona,1,5.13,370.0,2016/9/5,summer_2016,original
34156,PePePePengiin,Comedy,tv,13,,436.0,2016/10/2,fall_2016,original
34161,Overlord Movie 1: Fushisha no Ou,"Action,Game,Supernatural,Magic,Fantasy",movie,1,7.61,60582.0,2017/2/25,winter_2017,light_novel
34164,Tsubuyaki-tai Specials,Comedy,special,2,,130.0,2011/3/25,winter_2011,original
34165,Oishi-sa Hajikeru! One Piece,Music,special,1,6.06,3225.0,2016/9/11,summer_2016,original
34166,Isobe Isobee Monogatari Jump Festa Special,"Comedy,Historical,Shounen",special,3,,1244.0,2016/8/25,summer_2016,manga
34167,Cocolors,Sci-Fi,movie,1,6.84,4567.0,2017/5/5,spring_2017,original
34168,Hataraku Otona no Renai Jijou The Animation,Hentai,ova,1,6.47,4568.0,2016/12/22,fall_2016,visual_novel
34173,Buddy Go! 2,"Comedy,Romance,Shoujo",special,4,6.17,2255.0,2016/10/4,fall_2016,manga
34176,Zero kara Hajimeru Mahou no Sho,"Action,Adventure,Magic,Fantasy",tv,12,7.09,207219.0,2017/4/10,spring_2017,light_novel
34177,Tenshi no 3P!,"Music,School,Slice of Life",tv,12,6.64,51083.0,2017/7/10,summer_2017,light_novel
34178,Inazuma Eleven: Outer Code,Sports,ona,6,6.79,5476.0,2016/11/4,fall_2016,game
34179,Ima no Watashi ni Dekiru Koto...,Sci-Fi,ona,2,5.75,686.0,2016/9/29,summer_2016,original
34182,Nikoniko隨呻ｽｪConnie-chan,Kids,tv,5,,116.0,9-Apr,spring_2009,other
34190,1-ri Botchi no Ookami to 7-hiki no Ko Yagi,"Fantasy,Kids",ova,1,,206.0,1994/1/15,winter_1994,book
34197,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori OVA",Mystery,ova,2,6.22,6140.0,2016/12/22,fall_2016,original
34198,Kamisama Minarai: Himitsu no Cocotama Movie - Kiseki wo Okose隨呻ｽｪ Tepple to Dokidoki Cocotama-kai,"Kids,Magic,Fantasy",movie,1,,416.0,2017/4/28,spring_2017,original
34201,Kuni-chan no Ikka Ranran,"Slice of Life,Drama",movie,1,,144.0,1994/9/23,summer_1994,other
34204,Hibike! Euphonium 2 Specials,"Music,Comedy,School",special,7,6.68,15857.0,2016/12/21,fall_2016,original
34205,GJ8man,"Comedy,Super Power",ona,0,,231.0,2016/10/8,fall_2016,
34207,Dochamon Junior 2,"Comedy,Kids",tv,16,,189.0,2016/10/10,fall_2016,original
34208,Escha Chron,"Sci-Fi,Music,Slice of Life",ova,2,6.46,6602.0,2017/7/15,summer_2017,other
34209,Meiji Tokyo Renka,"Harem,Historical,Supernatural,Romance,Shoujo",tv,12,6.94,35141.0,2019/1/9,winter_2019,visual_novel
34213,Getsuyoubi no Tawawa,"Slice of Life,Ecchi",ona,12,6.43,77029.0,2016/10/10,fall_2016,other
34222,Higanjima X,"Horror,Vampire,Fantasy,Seinen",ona,12,,735.0,2016/10/15,fall_2016,manga
34223,Forest Fairy Five,"Music,Comedy,Fantasy",tv,13,3.39,2713.0,2017/1/6,winter_2017,picture_book
34233,Kimoshiba,"Comedy,Horror,Kids,Supernatural",tv,13,,287.0,2016/10/2,fall_2016,original
34234,Ohayou! Kokekkou-san,"Comedy,Kids",tv,50,,204.0,2016/10/2,fall_2016,original
34235,Pittanko! Nekozakana,"Comedy,Kids",tv,50,,235.0,2016/10/2,fall_2016,original
34236,Anime-ban Toukaidou Yotsuya Kaidan,"Historical,Horror,Supernatural",special,1,,369.0,1981/8/16,summer_1981,other
34237,Miraijin Go Home,Sci-Fi,ona,0,,146.0,2016/9/1,summer_2016,original
34238,Osomatsu-san: Ouma de Kobanashi,"Comedy,Parody,Sports",special,1,7.27,7786.0,2016/12/13,fall_2016,manga
34239,Mutsugo to Ouma no Monogatari,"Comedy,Parody,Sports",ona,6,6.22,2146.0,2016/10/13,fall_2016,manga
34240,Shelter,"Sci-Fi,Music",music,1,8.33,275009.0,2016/10/18,fall_2016,music
34243,Miss Monochrome: Music Clips,Music,music,14,6.28,1250.0,2016/9/7,summer_2016,original
34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,"Sci-Fi,Adventure,Comedy,Seinen",movie,1,6.84,1789.0,2017/4/15,spring_2017,manga
34246,Kimi no Mana wa Rina Witch,Hentai,ova,1,6.71,5102.0,2016/11/25,fall_2016,visual_novel
34248,Wu Kong Dazhan Er Lang Shen,"Action,Adventure",movie,1,,114.0,2007/6/1,spring_2007,novel
34249,Aqua Kids,"Adventure,Kids",tv,26,,212.0,2004/4/1,spring_2004,original
34252,Star Beat!: Hoshi no Kodou,Music,music,1,6.82,2360.0,2016/8/3,summer_2016,original
34257,Cinderella Girls Gekijou,"Comedy,Slice of Life",tv,13,6.54,15315.0,2017/4/4,spring_2017,4_koma_manga
34258,Toruru's Adventure,"Adventure,Fantasy,Sci-Fi",movie,1,,153.0,2014/3/21,winter_2014,original
34259,"Chotto Ugoku!? ""Futeneko""",Comedy,ova,1,,137.0,2012/9/26,summer_2012,other
34261,Kai: Geoul Hosu-ui Jeonseol,"Adventure,Fantasy",movie,1,,369.0,2016/8/18,summer_2016,book
34262,Oushitsu Kyoushi Heine,"Slice of Life,Comedy,Historical,Shounen",tv,12,7.47,108055.0,2017/4/5,spring_2017,manga
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...","Comedy,Ecchi,Slice of Life",ova,1,7.41,61757.0,2017/5/3,spring_2017,4_koma_manga
34279,Grancrest Senki,"Action,Drama,Fantasy,Romance",tv,24,7.24,222671.0,2018/1/6,winter_2018,light_novel
34280,Gamers!,"Game,Comedy,Romance,School",tv,12,6.88,485643.0,2017/7/13,summer_2017,light_novel
34281,High School DxD Hero,"Action,Harem,Comedy,Demons,Romance,Ecchi,School",tv,12,7.26,332304.0,2018/4/17,spring_2018,light_novel
34283,Nobunaga no Shinobi: Nobunaga to Minarai Shinobi,"Comedy,Historical",special,1,6.7,4013.0,2016/3/25,winter_2016,4_koma_manga
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,"Slice of Life,Drama,Magic,Fantasy",tv,6,7.65,33849.0,2017/10/7,fall_2017,light_novel
34286,KiyaKiya,"Music,Psychological",music,1,,211.0,11-Jan,winter_2011,original
34289,Schoolgirl Strikers: Animation Channel,"Action,Sci-Fi,School",tv,13,5.71,17925.0,2017/1/7,winter_2017,game
34290,Kirakira隨倥・recure A La Mode,"Action,Fantasy,Magic,Shoujo,Slice of Life",tv,49,6.93,8550.0,2017/2/5,winter_2017,original
34292,Kamigami no Ki,"Comedy,Historical,Supernatural",tv,17,5.94,711.0,2016/11/25,fall_2016,original
34295,Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends,"Slice of Life,Comedy",tv,12,6.1,8533.0,2017/1/3,winter_2017,4_koma_manga
34299,Digimon Adventure tri. 4: Soushitsu,"Action,Adventure,Comedy,Drama",movie,1,7.33,47945.0,2017/2/25,winter_2017,original
34300,Quanzhi Fashi,"Action,Fantasy,Magic,School",ona,12,7.27,89268.0,2016/9/2,summer_2016,novel
34302,Precure Dream Stars! Movie,"Action,Comedy,Magic,Fantasy,Shoujo",movie,1,6.85,2589.0,2017/3/18,winter_2017,original
34304,PriPara Movie: Mi~nna de Kagayake! Kirarin隨倥・tar Live!,"Music,Slice of Life,School,Shoujo",movie,1,6.79,1302.0,2017/3/4,winter_2017,game
34309,Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,"Comedy,Supernatural",tv,8,,603.0,2016/12/5,winter_2017,original
34310,Tamagotchi Movie: Tanpen Himitsu no Otodoke Daisakusen!,"Cars,Kids",movie,1,,370.0,2017/4/28,spring_2017,
34311,Ecchi na Shintai Sokutei Anime Edition,Hentai,ova,1,6.25,4529.0,2016/12/2,fall_2016,manga
34312,Saimin Class,Hentai,ova,2,6.28,5227.0,2016/12/23,fall_2016,visual_novel
34314,Crayon Shin-chan Gaiden: Omocha Wars,"Action,Comedy,Ecchi,Seinen",ona,13,6.43,1147.0,2016/11/9,fall_2016,manga
34315,Shimajirou to Niji no Oasis,Kids,movie,1,,196.0,2017/3/10,winter_2017,original
34318,Mekakucity V's,"Music,Romance,Super Power,Supernatural",music,4,7.36,4861.0,2014/1/1,winter_2014,music
34321,Fate/Grand Order: First Order,"Action,Supernatural,Magic,Fantasy",special,1,6.77,145810.0,2016/12/31,fall_2016,game
34323,Hi隨倥・Coool! SeHa Girls Special,"Comedy,Game,School,Sports",special,1,6.11,747.0,2016/11/3,fall_2016,other
34324,Chiryokumaru,Action,ona,1,5.14,2038.0,2016/11/1,fall_2016,original
34325,Pokemon XY&Z Specials,"Action,Adventure,Comedy,Kids,Fantasy",special,2,7.01,7747.0,2016/11/3,fall_2016,game
34328,Iwaki Meisei Daigaku,"School,Slice of Life",ona,3,,211.0,2014/7/6,summer_2014,original
34332,Hulaing Babies,"Slice of Life,Comedy",tv,12,5.87,3358.0,2019/1/11,winter_2019,original
34336,Glass no Kamen Desu ga to Z Specials,"Comedy,Parody",special,2,,285.0,2013/9/4,summer_2013,manga
34337,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai,"Historical,Romance",tv,12,6.26,7439.0,2017/7/12,summer_2017,game
34338,Lost Song,"Drama,Fantasy",tv,12,6.99,33275.0,2018/4/8,spring_2018,original
34346,Pig: Oka no Ue no Dam Keeper,Fantasy,ona,10,6.97,695.0,2017/8/4,summer_2017,original
34349,Diamond no Ace: Second Season OVA,"Comedy,Sports,School,Shounen",ova,2,7.59,8372.0,2016/8/15,summer_2016,manga
34350,Alice to Zouroku,"Adventure,Mystery,Seinen",tv,12,7.11,100188.0,2017/4/2,spring_2017,manga
34353,Himitsukessha Taka no Tsume Specials,"Comedy,Parody,Super Power",special,4,,219.0,2006/9/21,summer_2006,original
34354,Himitsukessha Taka no Tsume: Christmas Daisakusen,"Comedy,Parody,Super Power",special,1,,235.0,2007/10/11,fall_2007,original
34355,Cofun Gal no Coffy (TV): Christmas Daisakusen,"Comedy,Parody",special,1,,150.0,2007/10/11,fall_2007,original
34356,Cofun Gal no Coffy (TV) Specials,"Comedy,Parody",special,4,,155.0,2006/9/21,summer_2006,original
34358,Ocha-ken: Hotto Monogatari,"Kids,Slice of Life",tv,13,,202.0,2006/1/16,winter_2006,other
34361,Kyonyuu Reijou MC Gakuen,Hentai,ova,2,6.82,7395.0,2017/2/24,winter_2017,visual_novel
34363,Ocha-ken: Ryokutto Monogatari,"Slice of Life,Kids",tv,13,,193.0,2008/11/22,fall_2008,original
34366,Kimi dake no Boku de Iru kara,Music,music,1,6.04,940.0,2016/11/23,fall_2016,original
34367,Long Riders! Recap,"Slice of Life,Comedy,Sports,Shounen",special,1,5.7,1347.0,2016/11/12,fall_2016,manga
34368,Vatican Kiseki Chousakan,"Mystery,Supernatural,Drama",tv,12,6.39,41336.0,2017/7/7,summer_2017,novel
34369,Himitsukessha Taka no Tsume Countdown Specials,"Comedy,Parody,Super Power",special,5,,210.0,2009/12/18,fall_2009,original
34370,Cofun Gal no Coffy Campus Life Specials,"Comedy,Parody",special,5,,151.0,2009/12/18,fall_2009,original
34371,Taka no Tsume x Ballad Katte ni Senden Movie,"Comedy,Parody",ona,1,,217.0,2009/9/9,summer_2009,original
34372,Cofun Gal no Coffy Campus Life: Intro,"Comedy,Parody",ona,1,,177.0,2009/10/27,fall_2009,original
34373,Himitsukessha Taka no Tsume: Teikyou Kakutoku Daisakusen - Sakusen Kaigi,"Comedy,Parody",special,12,,233.0,2009/10/5,fall_2009,original
