Genre_Principal,Genre_Secondaire_1,Genre_Secondaire_2,Count,Percent,inOthers
Action,Police,Psychological,10,9.523809523809524,0
Action,Police,Romance,6,5.714285714285714,0
Action,Police,Supernatural,5,4.761904761904762,0
Action,Police,Ecchi,4,3.8095238095238093,0
Action,Police,Horror,4,3.8095238095238093,0
Action,Police,Hentai,3,2.857142857142857,0
Action,Police,Magic,3,2.857142857142857,0
Action,Police,Fantasy,2,1.9047619047619047,0
Action,Police,Kids,2,1.9047619047619047,0
Action,Police,Historical,2,1.9047619047619047,0
Action,Police,Space,2,1.9047619047619047,0
Action,Police,Harem,2,16.666666666666668,1
Action,Police,Martial Arts,2,16.666666666666668,1
Action,Police,Slice of Life,1,8.333333333333334,1
Action,Police,School,1,8.333333333333334,1
Action,Police,Shoujo,1,8.333333333333334,1
Action,Police,Sports,1,8.333333333333334,1
Action,Police,Parody,1,8.333333333333334,1
Action,Police,Super Power,1,8.333333333333334,1
Action,Police,Demons,1,8.333333333333334,1
Action,Police,Samurai,1,8.333333333333334,1
Action,Police,Others,12,11.428571428571429,0
Action,Police,T,105,3.2337542346781643,0
Action,Game,none,103,16.775244299674267,1
Action,Parody,none,88,14.332247557003257,1
Action,Shoujo,none,76,12.37785016286645,1
Action,Harem,none,73,11.889250814332248,1
Action,Psychological,none,64,10.423452768729641,1
Action,Music,none,63,10.260586319218241,1
Action,Vampire,none,56,9.120521172638437,1
Action,Hentai,none,41,6.677524429967427,1
Action,Slice of Life,none,38,6.188925081433225,1
Action,Dementia,none,12,1.9543973941368078,1
Action,Others,T,614,18.90976285802279,0
Action,T,T,3247,22.687255449972053,0
Fantasy,Adventure,Comedy,438,41.55597722960152,0
Fantasy,Adventure,Action,399,37.85578747628084,0
Fantasy,Adventure,Shounen,277,26.280834914611006,0
Fantasy,Adventure,Kids,242,22.960151802656547,0
Fantasy,Adventure,Magic,235,22.296015180265655,0
Fantasy,Adventure,Drama,158,14.990512333965844,0
Fantasy,Adventure,Sci-Fi,131,12.428842504743834,0
Fantasy,Adventure,Supernatural,122,11.574952561669829,0
Fantasy,Adventure,Romance,119,11.290322580645162,0
Fantasy,Adventure,Historical,86,8.159392789373815,0
Fantasy,Adventure,Demons,67,6.35673624288425,0
Fantasy,Adventure,Super Power,59,5.597722960151803,0
Fantasy,Adventure,Shoujo,45,4.269449715370019,0
Fantasy,Adventure,Game,42,3.984819734345351,0
Fantasy,Adventure,Ecchi,38,3.6053130929791273,0
Fantasy,Adventure,Martial Arts,37,3.510436432637571,0
Fantasy,Adventure,Mecha,35,3.3206831119544593,0
Fantasy,Adventure,Horror,32,3.0360531309297913,0
Fantasy,Adventure,Mystery,29,2.7514231499051234,0
Fantasy,Adventure,Seinen,23,2.1821631878557874,0
Fantasy,Adventure,School,22,2.0872865275142316,0
Fantasy,Adventure,Slice of Life,20,1.8975332068311195,0
Fantasy,Adventure,Military,19,1.8026565464895636,0
Fantasy,Adventure,Parody,16,19.51219512195122,1
Fantasy,Adventure,Harem,12,14.634146341463415,1
Fantasy,Adventure,Hentai,11,13.414634146341463,1
Fantasy,Adventure,Samurai,11,13.414634146341463,1
Fantasy,Adventure,Music,10,12.195121951219512,1
Fantasy,Adventure,Space,8,9.75609756097561,1
Fantasy,Adventure,Psychological,5,6.097560975609756,1
Fantasy,Adventure,Vampire,4,4.878048780487805,1
Fantasy,Adventure,Sports,3,3.658536585365854,1
Fantasy,Adventure,Dementia,2,2.4390243902439024,1
Fantasy,Adventure,Others,82,7.7798861480075905,0
Fantasy,Adventure,T,1054,39.12397921306607,0
Fantasy,Comedy,Adventure,438,46.056782334384856,0
Fantasy,Comedy,Action,277,29.127234490010515,0
Fantasy,Comedy,Shounen,242,25.44689800210305,0
Fantasy,Comedy,Kids,237,24.9211356466877,0
Fantasy,Comedy,Magic,218,22.923238696109358,0
Fantasy,Comedy,Romance,137,14.405888538380651,0
Fantasy,Comedy,Drama,100,10.515247108307046,0
Fantasy,Comedy,Supernatural,98,10.304942166140904,0
Fantasy,Comedy,Ecchi,82,8.622502628811777,0
Fantasy,Comedy,Sci-Fi,81,8.517350157728707,0
Fantasy,Comedy,Shoujo,75,7.886435331230284,0
Fantasy,Comedy,School,67,7.04521556256572,0
Fantasy,Comedy,Super Power,65,6.8349106203995795,0
Fantasy,Comedy,Parody,51,5.3627760252365935,0
Fantasy,Comedy,Slice of Life,48,5.047318611987381,0
Fantasy,Comedy,Demons,46,4.837013669821241,0
Fantasy,Comedy,Historical,39,4.100946372239748,0
Fantasy,Comedy,Harem,39,4.100946372239748,0
Fantasy,Comedy,Mecha,31,3.259726603575184,0
Fantasy,Comedy,Seinen,27,2.8391167192429023,0
Fantasy,Comedy,Martial Arts,23,2.4185068349106205,0
Fantasy,Comedy,Horror,20,2.103049421661409,0
Fantasy,Comedy,Game,20,2.103049421661409,0
Fantasy,Comedy,Vampire,19,23.75,1
Fantasy,Comedy,Music,12,15.0,1
Fantasy,Comedy,Mystery,11,13.75,1
Fantasy,Comedy,Sports,9,11.25,1
Fantasy,Comedy,Hentai,8,10.0,1
Fantasy,Comedy,Military,7,8.75,1
Fantasy,Comedy,Psychological,4,5.0,1
Fantasy,Comedy,Samurai,4,5.0,1
Fantasy,Comedy,Space,3,3.75,1
Fantasy,Comedy,Dementia,3,3.75,1
Fantasy,Comedy,Others,80,8.412197686645635,0
Fantasy,Comedy,T,951,35.30066815144766,0
Fantasy,Action,Adventure,399,46.44935972060536,0
Fantasy,Action,Comedy,277,32.246798603026775,0
Fantasy,Action,Magic,235,27.357392316647264,0
Fantasy,Action,Shounen,230,26.77532013969732,0
Fantasy,Action,Supernatural,174,20.256111757857976,0
Fantasy,Action,Sci-Fi,124,14.435389988358557,0
Fantasy,Action,Drama,123,14.318975552968569,0
Fantasy,Action,Romance,96,11.175785797438882,0
Fantasy,Action,Super Power,91,10.593713620488941,0
Fantasy,Action,Demons,77,8.963911525029104,0
Fantasy,Action,Kids,61,7.1012805587892895,0
Fantasy,Action,Historical,60,6.984866123399302,0
Fantasy,Action,Ecchi,58,6.752037252619325,0
Fantasy,Action,Martial Arts,58,6.752037252619325,0
Fantasy,Action,Game,54,6.286379511059371,0
Fantasy,Action,School,53,6.169965075669383,0
Fantasy,Action,Mecha,50,5.820721769499418,0
Fantasy,Action,Shoujo,43,5.005820721769499,0
Fantasy,Action,Military,41,4.772991850989523,0
Fantasy,Action,Horror,29,3.3760186263096625,0
Fantasy,Action,Harem,24,2.7939464493597206,0
Fantasy,Action,Seinen,22,2.561117578579744,0
Fantasy,Action,Mystery,22,2.561117578579744,0
Fantasy,Action,Slice of Life,15,1.7462165308498254,0
Fantasy,Action,Vampire,13,19.11764705882353,1
Fantasy,Action,Samurai,11,16.176470588235293,1
Fantasy,Action,Hentai,10,14.705882352941176,1
Fantasy,Action,Parody,10,14.705882352941176,1
Fantasy,Action,Music,9,13.235294117647058,1
Fantasy,Action,Space,6,8.823529411764707,1
Fantasy,Action,Psychological,3,4.411764705882353,1
Fantasy,Action,Sports,2,2.9411764705882355,1
Fantasy,Action,Dementia,2,2.9411764705882355,1
Fantasy,Action,Police,2,2.9411764705882355,1
Fantasy,Action,Others,68,7.916181606519208,0
Fantasy,Action,T,859,31.885671863400148,0
Fantasy,Kids,Adventure,242,41.22657580919932,0
Fantasy,Kids,Comedy,237,40.3747870528109,0
Fantasy,Kids,Action,61,10.391822827938672,0
Fantasy,Kids,Magic,53,9.028960817717206,0
Fantasy,Kids,Drama,47,8.006814310051107,0
Fantasy,Kids,Shounen,44,7.4957410562180575,0
Fantasy,Kids,Sci-Fi,30,5.1107325383304945,0
Fantasy,Kids,Historical,24,4.088586030664395,0
Fantasy,Kids,Supernatural,19,3.2367972742759794,0
Fantasy,Kids,Slice of Life,15,2.5553662691652472,0
Fantasy,Kids,Romance,14,2.385008517887564,0
Fantasy,Kids,Music,13,2.2146507666098807,0
Fantasy,Kids,Shoujo,13,2.2146507666098807,0
Fantasy,Kids,Demons,9,1.5332197614991483,0
Fantasy,Kids,Game,8,1.362862010221465,0
Fantasy,Kids,Super Power,7,1.192504258943782,0
Fantasy,Kids,School,5,0.8517887563884157,0
Fantasy,Kids,Mystery,5,0.8517887563884157,0
Fantasy,Kids,Sports,3,14.285714285714286,1
Fantasy,Kids,Parody,3,14.285714285714286,1
Fantasy,Kids,Space,3,14.285714285714286,1
Fantasy,Kids,Samurai,3,14.285714285714286,1
Fantasy,Kids,Vampire,3,14.285714285714286,1
Fantasy,Kids,Mecha,2,9.523809523809524,1
Fantasy,Kids,Military,1,4.761904761904762,1
Fantasy,Kids,Horror,1,4.761904761904762,1
Fantasy,Kids,Martial Arts,1,4.761904761904762,1
Fantasy,Kids,Psychological,1,4.761904761904762,1
Fantasy,Kids,Others,21,3.577512776831346,0
Fantasy,Kids,T,587,21.789161098737935,0
Fantasy,Magic,Action,235,43.680297397769515,0
Fantasy,Magic,Adventure,235,43.680297397769515,0
Fantasy,Magic,Comedy,218,40.520446096654275,0
Fantasy,Magic,Supernatural,109,20.260223048327138,0
Fantasy,Magic,Shoujo,105,19.516728624535315,0
Fantasy,Magic,Shounen,102,18.95910780669145,0
Fantasy,Magic,Romance,98,18.21561338289963,0
Fantasy,Magic,Drama,77,14.312267657992566,0
Fantasy,Magic,School,58,10.780669144981413,0
Fantasy,Magic,Kids,53,9.851301115241636,0
Fantasy,Magic,Demons,49,9.107806691449815,0
Fantasy,Magic,Ecchi,43,7.992565055762082,0
Fantasy,Magic,Sci-Fi,35,6.5055762081784385,0
Fantasy,Magic,Slice of Life,33,6.133828996282528,0
Fantasy,Magic,Historical,30,5.5762081784386615,0
Fantasy,Magic,Harem,26,4.83271375464684,0
Fantasy,Magic,Super Power,19,3.5315985130111525,0
Fantasy,Magic,Game,17,3.159851301115242,0
Fantasy,Magic,Horror,15,2.7881040892193307,0
Fantasy,Magic,Mecha,13,2.41635687732342,0
Fantasy,Magic,Music,12,2.2304832713754648,0
Fantasy,Magic,Mystery,12,2.2304832713754648,0
Fantasy,Magic,Hentai,11,17.741935483870968,1
Fantasy,Magic,Martial Arts,11,17.741935483870968,1
Fantasy,Magic,Seinen,10,16.129032258064516,1
Fantasy,Magic,Parody,8,12.903225806451612,1
Fantasy,Magic,Military,8,12.903225806451612,1
Fantasy,Magic,Space,3,4.838709677419355,1
Fantasy,Magic,Psychological,3,4.838709677419355,1
Fantasy,Magic,Samurai,3,4.838709677419355,1
Fantasy,Magic,Vampire,3,4.838709677419355,1
Fantasy,Magic,Police,2,3.225806451612903,1
Fantasy,Magic,Others,62,11.524163568773234,0
Fantasy,Magic,T,538,19.970304380103936,0
Fantasy,Shounen,Adventure,277,64.2691415313225,0
Fantasy,Shounen,Comedy,242,56.148491879350345,0
Fantasy,Shounen,Action,230,53.364269141531324,0
Fantasy,Shounen,Magic,102,23.665893271461716,0
Fantasy,Shounen,Sci-Fi,78,18.097447795823665,0
Fantasy,Shounen,Supernatural,76,17.633410672853827,0
Fantasy,Shounen,Super Power,76,17.633410672853827,0
Fantasy,Shounen,Drama,58,13.45707656612529,0
Fantasy,Shounen,Kids,44,10.208816705336426,0
Fantasy,Shounen,Romance,37,8.584686774941995,0
Fantasy,Shounen,Demons,29,6.728538283062645,0
Fantasy,Shounen,Martial Arts,27,6.2645011600928076,0
Fantasy,Shounen,Mecha,25,5.800464037122969,0
Fantasy,Shounen,Historical,24,5.568445475638051,0
Fantasy,Shounen,Ecchi,24,5.568445475638051,0
Fantasy,Shounen,Game,19,4.408352668213457,0
Fantasy,Shounen,School,18,4.176334106728539,0
Fantasy,Shounen,Slice of Life,14,3.2482598607888633,0
Fantasy,Shounen,Military,14,3.2482598607888633,0
Fantasy,Shounen,Mystery,10,16.129032258064516,1
Fantasy,Shounen,Vampire,10,16.129032258064516,1
Fantasy,Shounen,Horror,9,14.516129032258064,1
Fantasy,Shounen,Harem,9,14.516129032258064,1
Fantasy,Shounen,Samurai,7,11.290322580645162,1
Fantasy,Shounen,Sports,5,8.064516129032258,1
Fantasy,Shounen,Parody,4,6.451612903225806,1
Fantasy,Shounen,Space,4,6.451612903225806,1
Fantasy,Shounen,Psychological,3,4.838709677419355,1
Fantasy,Shounen,Music,1,1.6129032258064515,1
Fantasy,Shounen,Others,62,14.385150812064966,0
Fantasy,Shounen,T,431,15.998515219005197,0
Fantasy,Drama,Adventure,158,42.81842818428184,0
Fantasy,Drama,Action,123,33.333333333333336,0
Fantasy,Drama,Comedy,100,27.100271002710027,0
Fantasy,Drama,Romance,100,27.100271002710027,0
Fantasy,Drama,Magic,77,20.867208672086722,0
Fantasy,Drama,Supernatural,68,18.428184281842817,0
Fantasy,Drama,Shounen,58,15.718157181571815,0
Fantasy,Drama,Shoujo,57,15.447154471544716,0
Fantasy,Drama,Sci-Fi,49,13.279132791327914,0
Fantasy,Drama,Kids,47,12.737127371273713,0
Fantasy,Drama,Historical,47,12.737127371273713,0
Fantasy,Drama,Slice of Life,40,10.840108401084011,0
Fantasy,Drama,Mystery,34,9.214092140921409,0
Fantasy,Drama,Horror,28,7.588075880758808,0
Fantasy,Drama,School,25,6.775067750677507,0
Fantasy,Drama,Super Power,24,6.504065040650406,0
Fantasy,Drama,Demons,24,6.504065040650406,0
Fantasy,Drama,Military,18,4.878048780487805,0
Fantasy,Drama,Psychological,14,3.794037940379404,0
Fantasy,Drama,Seinen,13,3.5230352303523036,0
Fantasy,Drama,Mecha,12,3.252032520325203,0
Fantasy,Drama,Music,11,2.9810298102981028,0
Fantasy,Drama,Martial Arts,11,2.9810298102981028,0
Fantasy,Drama,Harem,8,2.168021680216802,0
Fantasy,Drama,Ecchi,6,21.428571428571427,1
Fantasy,Drama,Vampire,5,17.857142857142858,1
Fantasy,Drama,Space,4,14.285714285714286,1
Fantasy,Drama,Hentai,3,10.714285714285714,1
Fantasy,Drama,Game,3,10.714285714285714,1
Fantasy,Drama,Dementia,2,7.142857142857143,1
Fantasy,Drama,Samurai,2,7.142857142857143,1
Fantasy,Drama,Sports,1,3.5714285714285716,1
Fantasy,Drama,Parody,1,3.5714285714285716,1
Fantasy,Drama,Police,1,3.5714285714285716,1
Fantasy,Drama,Others,28,7.588075880758808,0
Fantasy,Drama,T,369,13.697104677060134,0
Fantasy,Supernatural,Action,174,48.333333333333336,0
Fantasy,Supernatural,Adventure,122,33.888888888888886,0
Fantasy,Supernatural,Magic,109,30.27777777777778,0
Fantasy,Supernatural,Comedy,98,27.22222222222222,0
Fantasy,Supernatural,Demons,93,25.833333333333332,0
Fantasy,Supernatural,Shounen,76,21.11111111111111,0
Fantasy,Supernatural,Drama,68,18.88888888888889,0
Fantasy,Supernatural,Romance,68,18.88888888888889,0
Fantasy,Supernatural,Historical,55,15.277777777777779,0
Fantasy,Supernatural,Horror,50,13.88888888888889,0
Fantasy,Supernatural,Shoujo,39,10.833333333333334,0
Fantasy,Supernatural,School,30,8.333333333333334,0
Fantasy,Supernatural,Sci-Fi,26,7.222222222222222,0
Fantasy,Supernatural,Slice of Life,25,6.944444444444445,0
Fantasy,Supernatural,Ecchi,24,6.666666666666667,0
Fantasy,Supernatural,Mystery,24,6.666666666666667,0
Fantasy,Supernatural,Hentai,22,6.111111111111111,0
Fantasy,Supernatural,Seinen,22,6.111111111111111,0
Fantasy,Supernatural,Kids,19,5.277777777777778,0
Fantasy,Supernatural,Harem,18,5.0,0
Fantasy,Supernatural,Vampire,18,5.0,0
Fantasy,Supernatural,Super Power,16,4.444444444444445,0
Fantasy,Supernatural,Military,11,3.0555555555555554,0
Fantasy,Supernatural,Game,10,17.857142857142858,1
Fantasy,Supernatural,Martial Arts,9,16.071428571428573,1
Fantasy,Supernatural,Mecha,8,14.285714285714286,1
Fantasy,Supernatural,Psychological,8,14.285714285714286,1
Fantasy,Supernatural,Samurai,7,12.5,1
Fantasy,Supernatural,Music,5,8.928571428571429,1
Fantasy,Supernatural,Parody,4,7.142857142857143,1
Fantasy,Supernatural,Space,3,5.357142857142857,1
Fantasy,Supernatural,Sports,1,1.7857142857142858,1
Fantasy,Supernatural,Dementia,1,1.7857142857142858,1
Fantasy,Supernatural,Others,56,15.555555555555555,0
Fantasy,Supernatural,T,360,13.3630289532294,0
Fantasy,Romance,Comedy,137,44.77124183006536,0
Fantasy,Romance,Adventure,119,38.888888888888886,0
Fantasy,Romance,Drama,100,32.6797385620915,0
Fantasy,Romance,Magic,98,32.02614379084967,0
Fantasy,Romance,Action,96,31.372549019607842,0
Fantasy,Romance,Shoujo,73,23.856209150326798,0
Fantasy,Romance,Supernatural,68,22.22222222222222,0
Fantasy,Romance,Harem,56,18.30065359477124,0
Fantasy,Romance,School,48,15.686274509803921,0
Fantasy,Romance,Ecchi,48,15.686274509803921,0
Fantasy,Romance,Historical,40,13.071895424836601,0
Fantasy,Romance,Demons,40,13.071895424836601,0
Fantasy,Romance,Shounen,37,12.091503267973856,0
Fantasy,Romance,Sci-Fi,33,10.784313725490197,0
Fantasy,Romance,Seinen,16,5.228758169934641,0
Fantasy,Romance,Kids,14,4.57516339869281,0
Fantasy,Romance,Mecha,13,4.248366013071895,0
Fantasy,Romance,Super Power,12,3.9215686274509802,0
Fantasy,Romance,Music,11,3.5947712418300655,0
Fantasy,Romance,Mystery,11,3.5947712418300655,0
Fantasy,Romance,Horror,10,3.2679738562091503,0
Fantasy,Romance,Vampire,9,2.9411764705882355,0
Fantasy,Romance,Hentai,8,17.391304347826086,1
Fantasy,Romance,Military,8,17.391304347826086,1
Fantasy,Romance,Martial Arts,8,17.391304347826086,1
Fantasy,Romance,Game,5,10.869565217391305,1
Fantasy,Romance,Slice of Life,4,8.695652173913043,1
Fantasy,Romance,Samurai,4,8.695652173913043,1
Fantasy,Romance,Psychological,3,6.521739130434782,1
Fantasy,Romance,Parody,2,4.3478260869565215,1
Fantasy,Romance,Space,2,4.3478260869565215,1
Fantasy,Romance,Dementia,2,4.3478260869565215,1
Fantasy,Romance,Others,46,15.032679738562091,0
Fantasy,Romance,T,306,11.35857461024499,0
Fantasy,Sci-Fi,Adventure,131,50.0,0
Fantasy,Sci-Fi,Action,124,47.32824427480916,0
Fantasy,Sci-Fi,Comedy,81,30.916030534351144,0
Fantasy,Sci-Fi,Shounen,78,29.770992366412212,0
Fantasy,Sci-Fi,Drama,49,18.702290076335878,0
Fantasy,Sci-Fi,Magic,35,13.358778625954198,0
Fantasy,Sci-Fi,Romance,33,12.595419847328245,0
Fantasy,Sci-Fi,Mecha,33,12.595419847328245,0
Fantasy,Sci-Fi,Kids,30,11.450381679389313,0
Fantasy,Sci-Fi,Supernatural,26,9.923664122137405,0
Fantasy,Sci-Fi,Game,22,8.396946564885496,0
Fantasy,Sci-Fi,Mystery,18,6.870229007633588,0
Fantasy,Sci-Fi,Super Power,17,6.488549618320611,0
Fantasy,Sci-Fi,School,13,4.961832061068702,0
Fantasy,Sci-Fi,Military,13,4.961832061068702,0
Fantasy,Sci-Fi,Space,13,4.961832061068702,0
Fantasy,Sci-Fi,Horror,13,4.961832061068702,0
Fantasy,Sci-Fi,Demons,13,4.961832061068702,0
Fantasy,Sci-Fi,Shoujo,11,4.198473282442748,0
Fantasy,Sci-Fi,Slice of Life,10,3.816793893129771,0
Fantasy,Sci-Fi,Music,9,3.435114503816794,0
Fantasy,Sci-Fi,Historical,7,2.6717557251908395,0
Fantasy,Sci-Fi,Ecchi,6,2.2900763358778624,0
Fantasy,Sci-Fi,Hentai,5,14.705882352941176,1
Fantasy,Sci-Fi,Harem,5,14.705882352941176,1
Fantasy,Sci-Fi,Dementia,5,14.705882352941176,1
Fantasy,Sci-Fi,Psychological,5,14.705882352941176,1
Fantasy,Sci-Fi,Parody,4,11.764705882352942,1
Fantasy,Sci-Fi,Martial Arts,4,11.764705882352942,1
Fantasy,Sci-Fi,Seinen,2,5.882352941176471,1
Fantasy,Sci-Fi,Vampire,2,5.882352941176471,1
Fantasy,Sci-Fi,Sports,1,2.9411764705882355,1
Fantasy,Sci-Fi,Samurai,1,2.9411764705882355,1
Fantasy,Sci-Fi,Others,34,12.977099236641221,0
Fantasy,Sci-Fi,T,262,9.725315515961396,0
Fantasy,Shoujo,Magic,105,51.21951219512195,0
Fantasy,Shoujo,Comedy,75,36.58536585365854,0
Fantasy,Shoujo,Romance,73,35.609756097560975,0
Fantasy,Shoujo,Drama,57,27.804878048780488,0
Fantasy,Shoujo,Adventure,45,21.951219512195124,0
Fantasy,Shoujo,Action,43,20.975609756097562,0
Fantasy,Shoujo,Supernatural,39,19.024390243902438,0
Fantasy,Shoujo,Slice of Life,20,9.75609756097561,0
Fantasy,Shoujo,School,20,9.75609756097561,0
Fantasy,Shoujo,Demons,20,9.75609756097561,0
Fantasy,Shoujo,Historical,17,8.292682926829269,0
Fantasy,Shoujo,Kids,13,6.341463414634147,0
Fantasy,Shoujo,Harem,12,5.853658536585366,0
Fantasy,Shoujo,Sci-Fi,11,5.365853658536586,0
Fantasy,Shoujo,Music,7,3.4146341463414633,0
Fantasy,Shoujo,Mystery,7,3.4146341463414633,0
Fantasy,Shoujo,Mecha,4,15.384615384615385,1
Fantasy,Shoujo,Super Power,4,15.384615384615385,1
Fantasy,Shoujo,Psychological,4,15.384615384615385,1
Fantasy,Shoujo,Horror,3,11.538461538461538,1
Fantasy,Shoujo,Martial Arts,3,11.538461538461538,1
Fantasy,Shoujo,Vampire,3,11.538461538461538,1
Fantasy,Shoujo,Military,2,7.6923076923076925,1
Fantasy,Shoujo,Sports,1,3.8461538461538463,1
Fantasy,Shoujo,Parody,1,3.8461538461538463,1
Fantasy,Shoujo,Dementia,1,3.8461538461538463,1
Fantasy,Shoujo,Others,26,12.682926829268293,0
Fantasy,Shoujo,T,205,7.609502598366741,0
Fantasy,Historical,Adventure,86,47.252747252747255,0
Fantasy,Historical,Action,60,32.967032967032964,0
Fantasy,Historical,Supernatural,55,30.21978021978022,0
Fantasy,Historical,Drama,47,25.824175824175825,0
Fantasy,Historical,Romance,40,21.978021978021978,0
Fantasy,Historical,Comedy,39,21.428571428571427,0
Fantasy,Historical,Demons,32,17.582417582417584,0
Fantasy,Historical,Magic,30,16.483516483516482,0
Fantasy,Historical,Kids,24,13.186813186813186,0
Fantasy,Historical,Shounen,24,13.186813186813186,0
Fantasy,Historical,Martial Arts,24,13.186813186813186,0
Fantasy,Historical,Shoujo,17,9.340659340659341,0
Fantasy,Historical,Samurai,15,8.241758241758241,0
Fantasy,Historical,Seinen,12,6.593406593406593,0
Fantasy,Historical,Mystery,12,6.593406593406593,0
Fantasy,Historical,Slice of Life,11,6.043956043956044,0
Fantasy,Historical,Sci-Fi,7,21.21212121212121,1
Fantasy,Historical,Ecchi,5,15.151515151515152,1
Fantasy,Historical,Military,5,15.151515151515152,1
Fantasy,Historical,Horror,5,15.151515151515152,1
Fantasy,Historical,Super Power,3,9.090909090909092,1
Fantasy,Historical,School,2,6.0606060606060606,1
Fantasy,Historical,Harem,2,6.0606060606060606,1
Fantasy,Historical,Psychological,2,6.0606060606060606,1
Fantasy,Historical,Mecha,1,3.0303030303030303,1
Fantasy,Historical,Space,1,3.0303030303030303,1
Fantasy,Historical,Others,33,18.13186813186813,0
Fantasy,Historical,T,182,6.755753526354862,0
Fantasy,Demons,Supernatural,93,56.024096385542165,0
Fantasy,Demons,Action,77,46.3855421686747,0
Fantasy,Demons,Adventure,67,40.36144578313253,0
Fantasy,Demons,Magic,49,29.518072289156628,0
Fantasy,Demons,Comedy,46,27.710843373493976,0
Fantasy,Demons,Romance,40,24.096385542168676,0
Fantasy,Demons,Historical,32,19.27710843373494,0
Fantasy,Demons,Shounen,29,17.46987951807229,0
Fantasy,Demons,Horror,27,16.265060240963855,0
Fantasy,Demons,Drama,24,14.457831325301205,0
Fantasy,Demons,Hentai,22,13.25301204819277,0
Fantasy,Demons,Shoujo,20,12.048192771084338,0
Fantasy,Demons,Seinen,15,9.036144578313253,0
Fantasy,Demons,Sci-Fi,13,7.831325301204819,0
Fantasy,Demons,Kids,9,5.421686746987952,0
Fantasy,Demons,Ecchi,9,5.421686746987952,0
Fantasy,Demons,Mystery,9,5.421686746987952,0
Fantasy,Demons,Military,9,20.930232558139537,1
Fantasy,Demons,Super Power,7,16.27906976744186,1
Fantasy,Demons,Harem,7,16.27906976744186,1
Fantasy,Demons,Martial Arts,6,13.953488372093023,1
Fantasy,Demons,Psychological,4,9.30232558139535,1
Fantasy,Demons,Samurai,4,9.30232558139535,1
Fantasy,Demons,School,2,4.651162790697675,1
Fantasy,Demons,Game,2,4.651162790697675,1
Fantasy,Demons,Slice of Life,1,2.3255813953488373,1
Fantasy,Demons,Parody,1,2.3255813953488373,1
Fantasy,Demons,Others,43,25.903614457831324,0
Fantasy,Demons,T,166,6.161841128433556,0
Fantasy,Ecchi,Comedy,82,60.294117647058826,0
Fantasy,Ecchi,Action,58,42.64705882352941,0
Fantasy,Ecchi,Romance,48,35.294117647058826,0
Fantasy,Ecchi,Magic,43,31.61764705882353,0
Fantasy,Ecchi,Harem,41,30.147058823529413,0
Fantasy,Ecchi,School,39,28.676470588235293,0
Fantasy,Ecchi,Adventure,38,27.941176470588236,0
Fantasy,Ecchi,Shounen,24,17.647058823529413,0
Fantasy,Ecchi,Supernatural,24,17.647058823529413,0
Fantasy,Ecchi,Seinen,12,8.823529411764707,0
Fantasy,Ecchi,Demons,9,6.617647058823529,0
Fantasy,Ecchi,Parody,8,5.882352941176471,0
Fantasy,Ecchi,Super Power,7,5.147058823529412,0
Fantasy,Ecchi,Vampire,7,5.147058823529412,0
Fantasy,Ecchi,Drama,6,4.411764705882353,0
Fantasy,Ecchi,Sci-Fi,6,4.411764705882353,0
Fantasy,Ecchi,Historical,5,3.676470588235294,0
Fantasy,Ecchi,Game,4,2.9411764705882355,0
Fantasy,Ecchi,Mecha,3,15.789473684210526,1
Fantasy,Ecchi,Martial Arts,3,15.789473684210526,1
Fantasy,Ecchi,Slice of Life,2,10.526315789473685,1
Fantasy,Ecchi,Music,2,10.526315789473685,1
Fantasy,Ecchi,Military,2,10.526315789473685,1
Fantasy,Ecchi,Horror,2,10.526315789473685,1
Fantasy,Ecchi,Samurai,2,10.526315789473685,1
Fantasy,Ecchi,Mystery,1,5.2631578947368425,1
Fantasy,Ecchi,Space,1,5.2631578947368425,1
Fantasy,Ecchi,Dementia,1,5.2631578947368425,1
Fantasy,Ecchi,Others,19,13.970588235294118,0
Fantasy,Ecchi,T,136,5.0482553823311065,0
Fantasy,Slice of Life,Comedy,48,36.36363636363637,0
Fantasy,Slice of Life,Drama,40,30.303030303030305,0
Fantasy,Slice of Life,Magic,33,25.0,0
Fantasy,Slice of Life,Supernatural,25,18.939393939393938,0
Fantasy,Slice of Life,Adventure,20,15.151515151515152,0
Fantasy,Slice of Life,Shoujo,20,15.151515151515152,0
Fantasy,Slice of Life,Action,15,11.363636363636363,0
Fantasy,Slice of Life,Kids,15,11.363636363636363,0
Fantasy,Slice of Life,Shounen,14,10.606060606060606,0
Fantasy,Slice of Life,Seinen,12,9.090909090909092,0
Fantasy,Slice of Life,Historical,11,8.333333333333334,0
Fantasy,Slice of Life,Sci-Fi,10,7.575757575757576,0
Fantasy,Slice of Life,School,10,7.575757575757576,0
Fantasy,Slice of Life,Mystery,7,26.923076923076923,1
Fantasy,Slice of Life,Romance,4,15.384615384615385,1
Fantasy,Slice of Life,Super Power,3,11.538461538461538,1
Fantasy,Slice of Life,Martial Arts,3,11.538461538461538,1
Fantasy,Slice of Life,Psychological,3,11.538461538461538,1
Fantasy,Slice of Life,Ecchi,2,7.6923076923076925,1
Fantasy,Slice of Life,Music,1,3.8461538461538463,1
Fantasy,Slice of Life,Mecha,1,3.8461538461538463,1
Fantasy,Slice of Life,Demons,1,3.8461538461538463,1
Fantasy,Slice of Life,Game,1,3.8461538461538463,1
